Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HC,AC,HF,AF,Path,Season,HP1,HP2,HP3,HP4,HP5,HP6,HP7,HP8,HP9,HP10,HP11,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,HPG,HPD,HPF,HPM,APD,APG,APF,APM
25-Aug-19,Tottenham,Newcastle,0,1,A,0,1,A,,M Dean,17,8,2,3,6,6,10,5,.data/EPL/2019-20/46632.json,19,3960,3507,4664,5762,4999,13815,4916,4842,20224,4549,7488,6451,4340,20607,66494,54312,5220,9257,3934,4713,12817,14897,1,4,1,5,5,1,1,4
25-Aug-19,Wolves,Burnley,1,1,D,0,1,A,,C Pawson,17,13,2,4,4,3,9,11,.data/EPL/2019-20/46634.json,19,16204,20277,11071,11341,19758,15259,4229,11259,4136,11180,4351,10079,8143,6210,24797,4489,2889,8246,4821,4487,3909,3756,1,3,2,5,4,1,2,4
31-Aug-19,Southampton,Man United,1,1,D,0,1,A,,M Dean,10,21,2,8,2,3,17,7,.data/EPL/2019-20/46643.json,19,4286,19589,15269,25892,5272,10905,12584,4617,8245,11347,20109,5066,4330,3920,9566,3062,13565,4287,13797,14164,14824,10476,1,4,2,4,4,1,1,5
31-Aug-19,Chelsea,Sheffield United,2,2,D,2,0,H,,S Attwell,13,8,5,2,3,4,6,11,.data/EPL/2019-20/46637.json,19,4496,5175,14580,11373,13286,15559,4115,13281,16803,5682,12520,8107,4258,3924,4725,3320,9169,13988,4394,4509,9491,3581,1,4,3,3,3,1,2,5
31-Aug-19,Crystal Palace,Aston Villa,1,0,H,0,0,D,,K Friend,22,10,5,2,13,2,15,16,.data/EPL/2019-20/46638.json,19,7548,3362,3929,5595,8980,4539,3644,2620,4224,5859,5861,24626,4402,15580,8900,4260,2933,15549,16087,10604,12199,51423,1,4,3,3,4,1,3,3
31-Aug-19,Leicester,Bournemouth,3,1,H,2,1,H,,P Bankes,13,8,5,2,4,5,9,11,.data/EPL/2019-20/46640.json,19,8456,14716,3156,2508,26216,5865,13491,5343,20479,3564,8979,13703,13961,14063,8882,37776,4499,8454,8045,3926,3512,8052,1,4,1,5,4,1,2,4
31-Aug-19,Man City,Brighton,4,0,H,2,0,H,,J Moss,15,6,6,2,8,1,10,6,.data/EPL/2019-20/46641.json,19,11044,19620,6058,4328,4316,4145,3955,4288,16286,8983,12707,8163,4955,8707,16256,8171,20486,8168,16790,23591,12192,9426,1,4,3,3,3,1,3,4
31-Aug-19,Newcastle,Watford,1,1,D,1,1,D,,G Scott,13,13,5,3,6,5,5,11,.data/EPL/2019-20/46642.json,19,54312,4859,6451,20607,4340,66494,7105,4713,14897,5220,9257,2932,9060,4198,19605,3448,13823,22546,10480,11213,3160,8589,1,5,1,4,3,1,3,4
31-Aug-19,West Ham,Norwich,2,0,H,1,0,H,,P Tierney,18,8,8,3,8,2,16,10,.data/EPL/2019-20/46644.json,19,6784,13872,3958,6389,5514,15202,3309,11284,49761,49884,3014,24412,3169,10968,15558,14938,23199,22047,26408,5169,14944,19970,1,4,1,5,4,1,1,5
31-Aug-19,Burnley,Liverpool,0,3,A,0,2,A,,C Kavanagh,7,15,2,7,6,4,10,16,.data/EPL/2019-20/46636.json,19,2270,24797,4821,4487,3909,2889,8143,8246,4489,3756,10079,6519,4852,14732,5375,3712,5140,10458,7114,11247,5178,13511,1,4,2,4,4,1,3,3
01-Sep-19,Everton,Wolves,3,2,H,2,1,H,,A Taylor,15,8,6,5,7,7,12,12,.data/EPL/2019-20/46639.json,19,5758,5061,4640,24630,4717,3799,3600,20958,32923,4333,4421,11341,16204,22870,11180,5866,11071,4351,4136,20745,4979,20171,1,4,1,5,3,1,2,5
01-Sep-19,Arsenal,Tottenham,2,2,D,1,2,A,,M Atkinson,26,13,8,9,11,6,13,19,.data/EPL/2019-20/46635.json,19,5368,50512,4100,12136,5093,50252,6899,10428,4985,5110,23033,3960,4664,4845,4842,4549,7488,3507,4999,20224,4666,4916,1,4,3,3,4,1,2,4
14-Sep-19,Liverpool,Newcastle,3,1,H,2,1,H,,A Marriner,21,8,9,1,10,1,5,4,.data/EPL/2019-20/46648.json,19,4852,10458,5140,14732,5375,4252,11247,6519,5178,7114,10465,9257,4340,54312,4713,7105,4859,20607,66494,4135,6451,5220,1,4,3,3,5,1,1,4
14-Sep-19,Brighton,Burnley,1,1,D,0,0,D,,M Oliver,14,7,5,1,3,6,13,7,.data/EPL/2019-20/46647.json,19,3601,12192,9426,8168,16256,16790,8171,4772,8707,22542,8163,4489,4487,3756,10079,8143,24797,4821,2270,2889,8246,3909,1,3,3,4,4,1,2,4
14-Sep-19,Man United,Leicester,1,0,H,1,0,H,,M Atkinson,10,9,5,3,3,9,14,14,.data/EPL/2019-20/46649.json,19,5066,14824,9566,13797,4287,3062,4330,10476,13565,14164,3861,13248,8979,5865,2508,5343,26216,7946,20479,3156,8456,13491,1,4,1,5,4,1,1,5
14-Sep-19,Sheffield United,Southampton,0,1,A,0,0,D,,L Mason,17,11,4,7,12,6,10,7,.data/EPL/2019-20/46651.json,19,4509,8444,9169,3924,9491,4394,3581,2340,8107,13988,4258,10905,20109,12584,5272,52153,15269,4286,4605,11347,19589,4617,1,3,2,5,3,1,3,4
14-Sep-19,Tottenham,Crystal Palace,4,0,H,4,0,H,,C Pawson,13,11,5,6,4,3,19,11,.data/EPL/2019-20/46652.json,19,7488,3960,4664,4666,3507,4916,4999,11293,4549,4845,4842,5859,2620,4539,3362,7548,3929,3724,5595,8980,4796,5861,1,4,2,4,4,1,1,5
14-Sep-19,Wolves,Chelsea,2,5,A,0,3,A,,G Scott,11,15,4,6,7,5,8,11,.data/EPL/2019-20/46654.json,19,4136,11180,11259,20745,11341,5866,20277,19758,19564,11071,4979,16801,14580,4496,4495,12520,13286,5682,4748,4093,11373,13281,1,3,2,5,3,1,3,4
14-Sep-19,Norwich,Man City,3,2,H,2,1,H,,K Friend,7,25,3,8,3,16,8,7,.data/EPL/2019-20/46650.json,19,23199,3169,49990,26408,5169,4560,14944,14938,10968,33061,8945,3955,4316,4145,6058,5067,4505,16286,5101,19620,12707,4328,1,4,1,5,4,1,1,5
15-Sep-19,Bournemouth,Everton,3,1,H,1,1,D,,P Tierney,13,14,6,5,7,7,5,14,.data/EPL/2019-20/46646.json,19,3926,13961,8882,8454,13703,4499,8045,10881,26076,10766,10443,3799,5758,9576,32923,4615,4333,24630,3600,4717,4640,4421,1,4,2,4,4,1,1,5
15-Sep-19,Watford,Arsenal,2,2,D,0,2,A,,A Taylor,31,10,7,4,7,1,14,4,.data/EPL/2019-20/46653.json,19,5713,9060,8589,4843,4198,4777,22546,2932,3448,13823,19605,50512,10428,5093,5110,4714,5368,4100,4985,12136,50252,7163,1,4,1,5,4,1,2,4
16-Sep-19,Aston Villa,West Ham,0,0,D,0,0,D,,M Dean,10,13,5,1,2,4,13,12,.data/EPL/2019-20/46645.json,19,11033,8900,10604,4402,12199,15580,51423,45351,4260,15549,2933,15202,3309,3014,3958,11284,6784,5514,49884,6389,49761,13872,1,4,3,3,4,1,1,5
20-Sep-19,Southampton,Bournemouth,1,3,A,0,2,A,,C Kavanagh,25,6,6,3,4,5,8,9,.data/EPL/2019-20/46663.json,19,10905,25892,4286,20109,3811,12584,11347,19589,4617,15269,5272,10443,8882,8454,26076,13961,3926,8045,37776,10881,13703,4499,1,4,2,4,4,1,2,4
21-Sep-19,Leicester,Tottenham,2,1,H,0,1,A,,P Tierney,16,11,7,4,8,2,16,13,.data/EPL/2019-20/46660.json,19,8456,14716,13491,8979,3156,20479,5865,26216,5343,2508,10487,3960,4549,4842,25329,11293,4666,3507,4916,4600,7488,4999,1,4,1,5,4,1,2,4
21-Sep-19,Burnley,Norwich,2,0,H,2,0,H,,D Coote,13,11,6,2,7,3,11,10,.data/EPL/2019-20/46656.json,19,4487,24797,3756,4821,8246,2889,4489,3909,8586,8143,10079,14944,14938,33061,10968,5169,23199,26408,3169,4560,8945,49990,1,4,2,4,4,1,1,5
21-Sep-19,Everton,Sheffield United,0,2,A,0,1,A,,S Hooper,16,2,3,1,12,3,9,9,.data/EPL/2019-20/46659.json,19,20958,3799,3600,4615,24630,4640,5758,5907,4421,32923,4333,8444,9169,13988,4258,4725,3924,4509,4394,3581,8107,9491,1,4,1,5,3,1,2,5
21-Sep-19,Man City,Watford,8,0,H,5,0,H,,M Dean,28,5,11,4,5,4,5,9,.data/EPL/2019-20/46661.json,19,12707,8983,4328,3955,6058,16286,4288,5067,4804,4145,5575,5713,13823,4843,2932,25292,22546,4198,4777,8589,3448,3251,1,4,3,3,4,1,2,4
21-Sep-19,Newcastle,Brighton,0,0,D,0,0,D,,M Atkinson,11,16,4,3,5,3,12,8,.data/EPL/2019-20/46662.json,19,4135,54312,4713,5220,7105,20607,4340,9257,4918,6451,4859,12192,22542,8707,8163,8168,19619,9426,4955,16256,16790,20723,1,5,1,4,3,1,3,4
22-Sep-19,Crystal Palace,Wolves,1,1,D,0,0,D,,S Attwell,13,14,4,4,6,7,7,10,.data/EPL/2019-20/46658.json,19,5595,4539,8980,3929,5861,3362,4224,5859,4796,2620,7548,20745,11259,4979,20277,19758,4229,11341,5866,16204,11071,4136,1,4,1,5,3,1,3,4
22-Sep-19,West Ham,Man United,2,0,H,1,0,H,,A Taylor,8,9,6,3,3,7,8,9,.data/EPL/2019-20/46664.json,19,3309,3958,8897,15202,6784,5514,25246,49884,3014,49761,6389,13565,10476,4287,5066,9566,4330,14824,14164,13797,3861,3062,1,4,1,5,4,1,1,5
22-Sep-19,Arsenal,Aston Villa,3,2,H,0,1,A,,J Moss,21,14,6,9,9,4,13,15,.data/EPL/2019-20/46655.json,19,50512,49481,10428,5093,5110,50252,5368,4100,4985,12136,7163,4260,8900,45351,15580,11033,15549,51423,16087,12199,2933,4402,1,4,1,5,4,1,3,3
22-Sep-19,Chelsea,Liverpool,1,2,A,0,2,A,,M Oliver,13,6,2,3,6,4,8,13,.data/EPL/2019-20/46657.json,19,13492,13281,4495,12520,11373,14580,13286,16803,5682,4748,4496,4852,5140,13511,6519,11247,7114,14732,5375,5178,3712,10458,1,4,3,3,4,1,3,3
28-Sep-19,Sheffield United,Liverpool,0,1,A,0,0,D,,A Taylor,12,16,2,4,6,5,8,4,.data/EPL/2019-20/46672.json,19,4394,13988,8444,4509,9169,4725,3581,9491,8107,3924,4258,5375,3712,5178,4852,10458,5140,7114,13511,14732,11247,6519,1,3,2,5,4,1,3,3
28-Sep-19,Aston Villa,Burnley,2,2,D,1,0,H,,L Mason,16,10,3,3,7,3,10,16,.data/EPL/2019-20/46665.json,19,4260,4815,2933,51423,9377,12199,15549,45351,15580,11033,8900,2889,3909,4489,4487,8143,4821,10079,3756,24797,8246,8586,1,4,3,3,4,1,2,4
28-Sep-19,Bournemouth,West Ham,2,2,D,1,1,D,,S Attwell,13,17,5,6,6,6,7,8,.data/EPL/2019-20/46666.json,19,4499,37776,10443,8882,10881,13961,3926,8045,26076,8454,13703,6784,3958,3014,5514,6389,15202,49761,8897,49884,25246,3309,1,4,2,4,4,1,1,5
28-Sep-19,Chelsea,Brighton,2,0,H,0,0,D,,C Kavanagh,24,8,10,1,5,2,5,13,.data/EPL/2019-20/46667.json,19,4496,4115,4748,5682,13281,13286,14580,11373,4495,4972,4093,9426,12192,8168,8163,50245,4955,22542,16256,19619,8707,20723,1,4,3,3,3,1,2,5
28-Sep-19,Crystal Palace,Norwich,2,0,H,1,0,H,,J Moss,15,10,3,3,5,5,14,10,.data/EPL/2019-20/46668.json,19,3929,5595,5861,2620,4224,5859,7548,3362,8980,3644,4539,5361,14938,5169,15558,19970,26408,14944,23199,10968,33061,49990,1,4,1,5,4,1,1,5
28-Sep-19,Tottenham,Southampton,2,1,H,2,1,H,,G Scott,9,14,4,6,6,6,5,16,.data/EPL/2019-20/46673.json,19,4845,7488,4666,4916,3507,25329,4664,4999,11293,4549,3960,12584,8245,5272,19589,2886,4605,3811,4617,20109,15269,4286,1,4,1,5,3,1,3,4
28-Sep-19,Wolves,Watford,2,0,H,1,0,H,,P Tierney,6,14,2,5,1,6,5,6,.data/EPL/2019-20/46674.json,19,4229,16204,5866,11259,21998,11341,4979,4136,11071,20745,20277,4198,2932,3160,49796,4843,3448,3452,13823,10480,4777,5713,1,3,3,4,4,1,3,3
28-Sep-19,Everton,Man City,1,3,A,1,1,D,,M Oliver,12,20,8,9,5,2,4,8,.data/EPL/2019-20/46669.json,19,32923,4333,9576,5758,3600,24630,3799,4421,2839,4615,4640,4288,3955,4804,16286,5101,6058,4316,8983,12707,19620,19680,1,4,1,5,4,1,3,3
29-Sep-19,Leicester,Newcastle,5,0,H,1,0,H,,C Pawson,13,3,5,0,9,0,12,9,.data/EPL/2019-20/46670.json,19,5865,13491,20479,3156,5860,5343,10487,2508,14716,26216,8979,6451,4859,66494,54312,14897,4713,4340,20607,20196,5220,9257,1,4,1,5,4,1,1,5
30-Sep-19,Man United,Arsenal,1,1,D,1,0,H,,K Friend,16,10,4,5,8,7,18,13,.data/EPL/2019-20/46671.json,19,14824,3062,9566,3920,13797,13565,10476,4337,13559,4330,5066,4985,50512,50252,4620,5110,5368,5093,23033,12136,49481,4100,1,4,1,5,4,1,3,3
05-Oct-19,Brighton,Tottenham,3,0,H,2,0,H,,J Moss,17,8,6,3,4,4,11,7,.data/EPL/2019-20/46676.json,19,8163,22542,9426,20723,8168,8707,21653,16256,19619,4955,12192,4666,4408,4999,3960,4845,4112,4916,4664,25329,4549,4842,1,4,2,4,4,1,1,5
05-Oct-19,Burnley,Everton,1,0,H,0,0,D,,G Scott,9,11,3,2,7,9,5,12,.data/EPL/2019-20/46677.json,19,6210,3909,4489,4487,8143,4821,10079,3756,24797,8246,8586,4640,4615,5758,4333,32923,3600,9576,3799,4421,4717,24630,1,4,2,4,4,1,1,5
05-Oct-19,Liverpool,Leicester,2,1,H,1,0,H,,C Kavanagh,18,2,8,1,4,6,9,17,.data/EPL/2019-20/46678.json,19,13511,4852,5178,6519,5140,14732,2100,10458,11247,4813,7114,2508,3156,26216,20479,5860,8979,5865,8456,5343,13491,14716,1,4,3,3,4,1,1,5
05-Oct-19,Norwich,Aston Villa,1,5,A,0,2,A,,A Madley,21,22,5,12,10,6,14,17,.data/EPL/2019-20/46681.json,19,10968,33061,23199,49990,14944,19970,19675,5169,14938,15558,26408,4815,11033,45351,9377,51423,12199,4260,8900,15549,15580,2933,1,4,1,5,4,1,3,3
05-Oct-19,Watford,Sheffield United,0,0,D,0,0,D,,A Marriner,8,9,2,3,7,7,7,6,.data/EPL/2019-20/46683.json,19,19605,5713,2932,3448,10480,3452,11213,9060,3160,13822,13823,13988,9169,8444,4394,4258,3581,9491,4509,8107,4725,3924,1,5,2,3,3,1,2,5
05-Oct-19,West Ham,Crystal Palace,1,2,A,0,0,D,,M Oliver,9,7,4,4,2,2,11,7,.data/EPL/2019-20/46684.json,19,49884,8897,13872,15202,4909,6389,3958,5514,49761,3014,6784,3362,5861,7548,8980,3979,3644,2620,4224,5595,4539,3929,1,4,1,5,4,1,1,5
06-Oct-19,Arsenal,Bournemouth,1,0,H,1,0,H,,M Atkinson,12,10,2,2,14,5,12,6,.data/EPL/2019-20/46675.json,19,50512,50252,4985,49481,4620,5368,5093,12136,5110,4100,7163,8454,13703,26076,37776,4499,13961,8882,3926,10881,10443,8045,1,4,1,5,4,1,2,4
06-Oct-19,Man City,Wolves,0,2,A,0,0,D,,C Pawson,18,7,2,2,9,1,11,14,.data/EPL/2019-20/46679.json,19,16286,5051,5101,4328,4316,4145,4804,12707,3955,6058,8983,16204,11341,4136,11180,11259,20171,20745,4979,5866,11071,22870,1,4,1,5,3,1,2,5
06-Oct-19,Southampton,Chelsea,1,4,A,1,3,A,,P Tierney,10,13,3,7,3,4,8,15,.data/EPL/2019-20/46682.json,19,4605,4286,15269,2886,5272,3811,15011,3206,8245,4617,19589,13281,4093,23702,4748,11373,4496,5175,13492,5682,13286,14580,1,4,3,3,4,1,3,3
06-Oct-19,Newcastle,Man United,1,0,H,0,0,D,,M Dean,12,12,2,3,4,6,12,10,.data/EPL/2019-20/46680.json,19,14897,3562,54312,7105,5220,12817,14903,9257,10522,6451,20607,10476,4330,9566,5906,14824,4287,13565,13797,24252,3062,13559,1,5,1,4,4,1,1,5
19-Oct-19,Everton,West Ham,2,0,H,1,0,H,,P Tierney,19,8,10,4,11,2,15,15,.data/EPL/2019-20/46689.json,19,5907,4717,5061,5758,4640,4333,12576,32923,13389,24630,2839,49884,5514,13872,25246,11284,6784,15202,4909,3958,3014,49761,1,4,1,5,4,1,1,5
19-Oct-19,Aston Villa,Brighton,2,1,H,1,1,D,,D Coote,24,20,8,5,7,5,9,17,.data/EPL/2019-20/46685.json,19,45351,15580,4260,9377,2933,4815,12199,51423,15549,8900,11033,16256,21653,8163,8707,19619,8168,9426,22542,12192,4955,16790,1,4,3,3,4,1,2,4
19-Oct-19,Bournemouth,Norwich,0,0,D,0,0,D,,L Mason,11,10,2,1,6,7,8,11,.data/EPL/2019-20/46686.json,19,8045,4499,13703,8052,13961,8882,8454,3512,26076,10766,10443,14938,10968,33061,3169,14944,5169,26408,19970,15558,4560,49990,1,4,2,4,4,1,1,5
19-Oct-19,Chelsea,Newcastle,1,0,H,0,0,D,,A Marriner,16,5,8,0,11,0,9,12,.data/EPL/2019-20/46687.json,19,5175,4496,4115,5682,14580,13286,4748,4093,13281,11373,23702,20607,12817,7105,14897,54312,5220,9257,6451,10522,3562,14903,1,4,3,3,5,1,1,4
19-Oct-19,Leicester,Burnley,2,1,H,1,1,D,,J Moss,19,13,3,4,9,4,4,10,.data/EPL/2019-20/46690.json,19,14716,2508,5343,3156,5865,8456,13491,20479,26216,8979,10487,4489,24797,8143,10079,3909,3851,4821,8586,4158,4487,3756,1,4,1,5,4,1,2,4
19-Oct-19,Tottenham,Watford,1,1,D,0,1,A,,C Kavanagh,12,7,2,2,11,2,5,9,.data/EPL/2019-20/46693.json,19,4549,11293,4600,3960,7488,9167,4916,5762,20224,4666,3507,3448,4105,3452,11213,10480,5713,2932,3160,4198,13823,19605,1,3,3,4,5,1,2,3
19-Oct-19,Wolves,Southampton,1,1,D,0,0,D,,P Bankes,4,14,1,5,1,3,10,17,.data/EPL/2019-20/46694.json,19,20277,22870,16204,4136,4979,4351,11341,5866,11071,11180,11259,4605,5272,8245,4617,19589,15269,2886,3811,20109,4286,15011,1,3,2,5,3,1,3,4
19-Oct-19,Crystal Palace,Man City,0,2,A,0,2,A,,A Taylor,7,21,2,10,1,8,8,10,.data/EPL/2019-20/46688.json,19,5859,5861,3517,2620,4539,5595,8980,4224,2569,3362,3929,4145,4804,4316,16286,4288,5101,5575,5067,19680,5051,12707,1,4,1,5,4,1,3,3
20-Oct-19,Man United,Liverpool,1,1,D,1,0,H,,M Atkinson,7,10,2,4,3,1,6,14,.data/EPL/2019-20/46691.json,19,5066,9566,13565,3062,13797,14824,5906,14164,4330,10476,10472,5140,20559,7114,5375,6519,13511,10465,14732,11247,10458,3712,1,3,3,4,4,1,3,3
21-Oct-19,Sheffield United,Arsenal,1,0,H,1,0,H,,M Dean,8,9,2,3,7,12,10,12,.data/EPL/2019-20/46692.json,19,8444,2340,4258,3924,4394,13988,9491,19603,4509,3581,9169,14446,5110,49481,4100,50512,4985,50252,5368,4620,5093,12136,1,3,2,5,4,1,1,5
25-Oct-19,Southampton,Leicester,0,9,A,0,5,A,,A Marriner,6,25,3,15,2,7,3,12,.data/EPL/2019-20/46702.json,19,4286,15011,20109,5272,8245,19589,4617,4605,3811,2886,15269,13491,10487,5865,26216,5343,8456,3156,2508,14716,8979,20479,1,3,2,5,4,1,1,5
26-Oct-19,Man City,Aston Villa,3,0,H,0,0,D,,G Scott,25,11,9,5,13,7,10,5,.data/EPL/2019-20/46699.json,19,5051,12707,4145,4804,4288,5101,5067,19680,5575,4316,4505,16087,45351,4260,12199,15549,4815,24626,15580,2933,8900,51423,1,4,3,3,4,1,1,5
26-Oct-19,Brighton,Everton,3,2,H,1,1,D,,A Madley,8,10,4,6,0,5,12,12,.data/EPL/2019-20/46696.json,19,20723,16790,4955,9426,8707,22542,8168,16256,8163,21653,12192,4333,5907,24630,2839,5061,13389,4640,10564,4717,5758,12576,1,4,2,4,4,1,1,5
26-Oct-19,Watford,Bournemouth,0,0,D,0,0,D,,M Dean,7,15,3,5,5,10,14,8,.data/EPL/2019-20/46703.json,19,10480,4777,3160,49992,3448,19605,4198,2932,4105,11213,13823,16524,8454,4499,13703,8052,3926,8882,37776,3512,26076,8045,1,5,2,3,4,1,2,4
26-Oct-19,West Ham,Sheffield United,1,1,D,1,0,H,,D Coote,12,10,4,4,10,4,7,10,.data/EPL/2019-20/46704.json,19,3654,3014,6784,4558,4909,15202,49761,32435,8897,6389,49884,4725,9169,4509,9491,4394,4258,3924,3581,13988,8444,2340,1,4,1,5,3,1,2,5
26-Oct-19,Burnley,Chelsea,2,4,A,0,2,A,,M Oliver,13,16,5,7,5,6,7,8,.data/EPL/2019-20/46697.json,19,8586,4487,3851,24797,10079,3909,2889,4821,8143,4489,8246,4496,12520,5682,13281,14580,11373,5175,4093,4748,15559,13286,1,4,2,4,4,1,1,5
27-Oct-19,Newcastle,Wolves,1,1,D,1,0,H,,K Friend,13,13,2,5,3,6,8,15,.data/EPL/2019-20/46700.json,19,7105,14903,10522,5672,14897,12817,3562,9257,54312,20607,6451,11180,20745,20277,11071,4229,11341,5866,4136,11259,4979,19758,1,5,1,4,3,1,2,5
27-Oct-19,Arsenal,Crystal Palace,2,2,D,2,1,H,,M Atkinson,15,10,6,4,12,5,18,9,.data/EPL/2019-20/46695.json,19,4620,4985,4100,12185,50512,5110,7163,5093,6899,12136,50252,5861,5859,3517,4224,3929,2569,3724,3362,4539,5595,2620,1,4,2,4,4,1,1,5
27-Oct-19,Liverpool,Tottenham,2,1,H,0,1,A,,A Taylor,21,11,13,4,8,3,9,11,.data/EPL/2019-20/46698.json,19,10458,14732,5178,6519,13511,4813,7114,20559,11247,5140,3712,20224,4600,4916,7488,3960,4845,4549,9167,4999,11293,3507,1,4,3,3,4,1,3,3
27-Oct-19,Norwich,Man United,1,3,A,0,2,A,,S Attwell,10,21,3,11,1,10,13,10,.data/EPL/2019-20/46701.json,19,33061,5169,49990,14938,10968,3169,19970,26408,14944,4560,15558,13565,9566,5066,14824,11272,4330,14164,13797,10476,3062,5906,1,4,1,5,4,1,1,5
02-Nov-19,Bournemouth,Man United,1,0,H,1,0,H,,C Kavanagh,12,15,6,4,4,10,14,12,.data/EPL/2019-20/46707.json,19,26076,13961,13703,8882,8454,3512,4499,8045,37776,3926,8052,14824,14164,5066,4330,3062,9566,5906,13565,10476,13797,11272,1,4,2,4,4,1,1,5
02-Nov-19,Arsenal,Wolves,1,1,D,1,0,H,,M Oliver,10,25,4,8,8,9,6,15,.data/EPL/2019-20/46705.json,19,23033,5093,4985,50512,4714,5110,4620,4100,6899,7163,12185,11180,20745,4136,11071,4229,4979,11259,19758,20277,11341,5866,1,4,2,4,3,1,3,4
02-Nov-19,Aston Villa,Liverpool,1,2,A,1,0,H,,J Moss,5,25,2,6,2,10,12,9,.data/EPL/2019-20/46706.json,19,15580,8900,15549,51423,12199,45351,4815,16087,24626,2933,11033,7114,13511,4813,14732,10458,5178,3712,20559,5140,6519,4618,1,4,3,3,4,1,3,3
02-Nov-19,Brighton,Norwich,2,0,H,0,0,D,,K Friend,21,7,5,0,8,3,11,8,.data/EPL/2019-20/46708.json,19,4955,16790,20723,8163,8707,22542,9426,12192,16256,8168,21653,33066,14938,26408,24412,10968,3169,23199,19970,4560,33061,5169,1,4,2,4,4,1,1,5
02-Nov-19,Man City,Southampton,2,1,H,0,1,A,,L Mason,26,3,4,3,17,0,11,10,.data/EPL/2019-20/46711.json,19,4316,4505,4328,10467,3955,5067,4145,5101,12707,4804,4288,19589,4573,20109,4617,4612,4286,15011,12186,5272,3811,8245,1,4,3,3,5,1,2,3
02-Nov-19,Sheffield United,Burnley,3,0,H,3,0,H,,S Hooper,13,6,6,0,7,6,8,12,.data/EPL/2019-20/46712.json,19,3924,4394,4509,13988,9169,4258,9491,3581,2340,19603,8444,3909,4487,4821,10079,8586,8246,24797,2889,3851,8143,4489,1,3,2,5,4,1,2,4
02-Nov-19,West Ham,Newcastle,2,3,A,0,2,A,,S Attwell,16,12,6,9,7,3,10,7,.data/EPL/2019-20/46714.json,19,8897,49761,32435,3014,3654,4558,15202,4909,6389,49884,6784,5672,3562,12817,54312,7105,20607,9257,6451,10522,4135,4713,1,4,1,5,5,1,1,4
02-Nov-19,Watford,Chelsea,1,2,A,0,1,A,,A Taylor,12,16,3,10,1,6,8,5,.data/EPL/2019-20/46713.json,19,19605,10480,4105,4777,4198,2932,13823,49992,11213,9060,3160,11373,15559,5175,16803,14580,12520,5682,13286,4496,13281,4748,1,5,1,4,4,1,1,5
03-Nov-19,Crystal Palace,Leicester,0,2,A,0,0,D,,P Tierney,12,14,3,5,5,6,15,16,.data/EPL/2019-20/46709.json,19,5861,8980,4224,2620,3362,5859,5595,4539,7548,3929,3517,26216,14716,8979,8456,2508,5865,13491,10487,5343,3156,20479,1,4,1,5,4,1,1,5
03-Nov-19,Everton,Tottenham,1,1,D,0,0,D,,M Atkinson,7,4,3,2,5,2,9,8,.data/EPL/2019-20/46710.json,19,12576,24630,10564,2839,3799,4717,5758,4640,32923,5061,13389,9167,4845,4549,25329,4600,4408,4916,5762,11293,4999,20224,1,4,1,5,4,1,1,5
08-Nov-19,Norwich,Watford,0,2,A,0,1,A,,A Marriner,17,12,5,2,10,4,7,13,.data/EPL/2019-20/46721.json,19,26408,24412,33066,23199,3169,10968,19970,4560,5169,14938,33061,13823,4198,4777,11213,4843,19605,5713,10480,3160,8589,2932,1,4,1,5,5,1,2,3
09-Nov-19,Chelsea,Crystal Palace,2,0,H,0,0,D,,M Dean,23,3,5,1,7,0,9,17,.data/EPL/2019-20/46716.json,19,13281,11373,13492,15559,5175,16803,12520,13286,14580,14571,4748,5595,4539,3517,7548,2620,3724,4224,5861,3362,5859,3929,1,4,1,5,4,1,1,5
09-Nov-19,Burnley,West Ham,3,0,H,2,0,H,,K Friend,14,7,12,4,11,4,17,10,.data/EPL/2019-20/46715.json,19,4489,2889,8143,8586,3909,24797,8246,10079,3756,8691,2517,6784,25246,3014,4909,3958,8897,4558,15202,49761,32435,49884,1,4,2,4,4,1,2,4
09-Nov-19,Newcastle,Bournemouth,2,1,H,1,1,D,,M Atkinson,20,16,9,3,5,4,10,5,.data/EPL/2019-20/46720.json,19,4713,9257,3562,5672,7105,12817,10522,6451,4135,54312,20607,13961,8882,8052,10766,26076,8454,3926,3512,4499,8045,13703,1,5,1,4,4,1,2,4
09-Nov-19,Southampton,Everton,1,2,A,0,1,A,,P Tierney,4,24,3,5,5,9,12,12,.data/EPL/2019-20/46722.json,19,20109,12186,4617,4286,8245,11347,4612,3811,19589,4573,52153,32923,4640,10564,24630,5758,13389,4615,2839,4421,12576,12114,1,3,3,4,4,1,1,5
09-Nov-19,Tottenham,Sheffield United,1,1,D,0,0,D,,G Scott,17,14,5,4,4,4,6,9,.data/EPL/2019-20/46723.json,19,20224,4549,4408,25329,9167,3960,11293,4112,4600,19851,4999,19603,13988,2340,9169,3924,4258,4394,8444,9491,4509,3581,1,4,1,5,3,1,2,5
09-Nov-19,Leicester,Arsenal,2,0,H,0,0,D,,C Kavanagh,19,8,7,1,5,4,10,10,.data/EPL/2019-20/46717.json,19,10487,2508,20479,3156,8456,14716,13491,8979,5865,26216,5343,5110,6899,4985,50512,4620,4474,4100,4714,11575,5368,23033,1,4,1,5,3,1,3,4
